,price,type,address,postcode,number_bedrooms,lat,lng,formatted_address
16907,4450000.0,4 bedroom penthouse for sale,"Holmes Road, Kentish Town, London, NW5",NW5,4.0,51.5496933,-0.1434748,"Holmes Rd, London NW5, UK"
16908,4450000.0,4 bedroom apartment for sale,"Holmes Road, Kentish Town, London, NW5",NW5,4.0,51.5496933,-0.1434748,"Holmes Rd, London NW5, UK"
16909,4450000.0,3 bedroom end of terrace house for sale,"St Luke's Street, Chelsea, London, SW3",SW3,3.0,51.4898446,-0.1683034,"St Luke's St, London SW3, UK"
16910,4423666.0,2 bedroom apartment for sale,"Elie Saab Residences, Bayswater Road, London, W2",W2,2.0,51.5114699,-0.1768834,"Bayswater Rd, London W2, UK"
16911,4420000.0,3 bedroom flat for sale,"9 Millbank, London, SW1P",SW1P,3.0,51.4949238,-0.125628,"9 Millbank, London SW1P 3JR, UK"
16912,4400000.0,5 bedroom terraced house for sale,"Ordnance Hill, St John's Wood, NW8",NW8,5.0,51.5368323,-0.1724706,"Ordnance Hill, London NW8, UK"
16913,4400000.0,3 bedroom apartment for sale,"Pearson Square, Fitzroy Place, W1T",W1T,3.0,51.5189785,-0.1381087,"Pearson Square, London W1W, UK"
16914,4400000.0,4 bedroom maisonette for sale,"Pont Street, London, SW1X",SW1X,4.0,51.4971387,-0.1595003,"Pont St, London SW1X, UK"
16915,3500000.0,5 bedroom detached house for sale,"Cavendish Road, Chiswick, W4",W4,5.0,51.4781237,-0.2683059,"Cavendish Rd, Chiswick, London W4, UK"
16916,4400000.0,2 bedroom apartment for sale,"St. Pancras Chamber, Euston Road, London, NW1",NW1,2.0,51.531427,-0.126133,"St Pancras International, Euston Rd, London N1C 4QP, UK"
16917,4400000.0,3 bedroom apartment for sale,"Wilton Row, London, SW1X",SW1X,3.0,51.5013649,-0.1545869,"Wilton Row, London SW1, UK"
16918,4395000.0,3 bedroom apartment for sale,"Hamilton Terrace, London, NW8",NW8,3.0,51.5295075,-0.180061,"Hamilton Terrace, London NW8, UK"
16919,4395000.0,3 bedroom apartment for sale,"Hamilton Terrace, St John's Wood, London, NW8",NW8,3.0,51.5295075,-0.180061,"Hamilton Terrace, London NW8, UK"
16920,4395000.0,3 bedroom flat for sale,"Hamilton Terrace, St John's Wood, London, NW8 ",NW8,3.0,51.5295075,-0.180061,"Hamilton Terrace, London NW8, UK"
16921,4350000.0,2 bedroom flat for sale,"Oceanic House, St James's, SW1Y",SW1Y,2.0,51.5077283,-0.1297677,"London SW1Y 5BG, UK"
16922,4350000.0,3 bedroom flat for sale,"Holland Park, Holland Park, London, W11",W11,3.0,51.5032252,-0.2036668,"Holland Park, Ilchester Pl, London W8 6LU, UK"
16923,4350000.0,4 bedroom flat for sale,"Strand, London, WC2R",WC2R,4.0,51.5113175,-0.1190993,"Strand, London WC2R, UK"
16924,4350000.0,3 bedroom flat for sale,"Holland Park, London, W11",W11,3.0,51.505729,-0.2046324,"Holland Park, London W11, UK"
16925,4350000.0,2 bedroom flat for sale,"Mount Street, Mayfair, London, W1K",W1K,2.0,51.5096157,-0.1514585,"Mount St, London W1K, UK"
16926,4350000.0,3 bedroom apartment for sale,"Holland Park, London, W11",W11,3.0,51.505729,-0.2046324,"Holland Park, London W11, UK"
16927,4350000.0,4 bedroom terraced house for sale,"Rudall Crescent, Hampstead Village, NW3",NW3,4.0,51.5565291,-0.1742748,"Rudall Cres, London NW3, UK"
16928,4350000.0,4 bedroom flat for sale,"Redcliffe Square, London, SW10",SW10,4.0,51.487797,-0.1884377,"Redcliffe Square, London SW10, UK"
16929,4300000.0,4 bedroom apartment for sale,"Valetta House, Vista Chelsea Bridge, London, SW11",SW11,4.0,51.47949209999999,-0.1482543,"Queenstown Rd, Nine Elms, London SW11 8EP, UK"
16930,4300000.0,6 bedroom detached house for sale,"Barrowgate Road, London, W4",W4,6.0,51.4885739,-0.2642866,"Barrowgate Rd, Chiswick, London W4, UK"
16931,4300000.0,2 bedroom flat for sale,"Marylebone Square Marylebone Lane, London, W1U",W1U,2.0,51.518052,-0.1513014,"79 Marylebone Ln, London W1U 2PX, UK"
16932,4300000.0,6 bedroom house for sale,"Imperial Crescent, London, SW6",SW6,6.0,51.4709585,-0.1835326,"Imperial Cres, London SW6, UK"
16933,4300000.0,2 bedroom flat for sale,"Green Street, Mayfair, W1K",W1K,2.0,51.5129918,-0.153393,"Green St, London W1K, UK"
16934,4000000.0,2 bedroom flat for sale,"Ennismore Gardens, Knightsbridge, London, SW7",SW7,2.0,51.500161,-0.1705473,"Ennismore Gardens, London SW7, UK"
16935,4300000.0,2 bedroom flat for sale,"Moxon Street, W1U",W1U,2.0,51.51981,-0.1525141,"Moxon St, London W1U, UK"
16936,4300000.0,1 bedroom apartment for sale,"Mayfair Park Residences, London, W1",W1,1.0,51.50645979999999,-0.1513111,"5-6 Stanhope Gate, London W1K 1AH, UK"
16937,4300000.0,3 bedroom apartment for sale,"Goldhurst House, London, W6",W6,3.0,51.4868301,-0.2262442,"Goldhurst House, Parr's Wy., London W6 9AN, UK"
16938,4300000.0,3 bedroom flat for sale,"Green Street, Mayfair, London, W1K",W1K,3.0,51.5129918,-0.153393,"Green St, London W1K, UK"
16939,4300000.0,12 bedroom flat for sale,"The Grove, London, NW11",NW11,12.0,51.5757966,-0.2062981,"The Grove, London NW11, UK"
16940,4300000.0,2 bedroom flat for sale,"10 Lancelot Place, Knightsbridge, London SW7",SW7,2.0,51.5007276,-0.1636362,"10 Lancelot Pl, London SW7 1DR, UK"
16941,4300000.0,2 bedroom apartment for sale,"Green Street, London, W1K",W1K,2.0,51.5129918,-0.153393,"Green St, London W1K, UK"
16942,4280000.0,3 bedroom apartment for sale,"Damac Tower, Nine Elms, SW8",SW8,3.0,51.4838209,-0.1247459,"71 Bondway, Parry St, London SW8 1SF, UK"
16943,4250000.0,4 bedroom semi-detached house for sale,"Gloucester Road, South Kensington, London, SW7",SW7,4.0,51.4953556,-0.1829631,"Gloucester Rd, South Kensington, London SW7, UK"
16944,4250000.0,2 bedroom flat for sale,"New Hereford House, Park Street, Mayfair, London W1K",W1K,2.0,51.5134082,-0.1559891,"New Hereford House, 121 Park St, London W1K 7JA, UK"
16945,4250000.0,6 bedroom semi-detached house for sale,"Montem Terrace, 35A Arterberry Road, Wimbledon, SW20",SW20,6.0,51.41706509999999,-0.2270871,"35A Arterberry Rd, London SW20 8AG, UK"
16946,4250000.0,6 bedroom semi-detached house for sale,"Napier Avenue, London, SW6",SW6,6.0,51.4686741,-0.2054056,"Napier Ave, London SW6, UK"
16947,4250000.0,5 bedroom apartment for sale,"Aldersgate Street, London, EC1A",EC1A,5.0,51.5191902,-0.0971308,"Aldersgate St, London EC1A, UK"
16948,4250000.0,6 bedroom terraced house for sale,"Clarendon Place, Hyde Park, London, W2",W2,6.0,51.5138117,-0.1691698,"Hyde Park Square & Clarendon Pl, Tyburnia, London W2 2NW, UK"
16949,4250000.0,2 bedroom apartment for sale,"Basil Street, SW3",SW3,2.0,51.4998761,-0.1614408,"Basil St, London SW3, UK"
16950,4250000.0,5 bedroom detached house for sale,"Eversley Crescent, Winchmore Hill, London, N21",N21,5.0,51.6412153,-0.1057841,"Eversley Cres, London N21, UK"
16951,4250000.0,4 bedroom end of terrace house for sale,"St. John's Road, Wimbledon, London, SW19",SW19,4.0,51.4200812,-0.2171632,"St John's Rd, London SW19, UK"
16952,4250000.0,4 bedroom apartment for sale,"Warwick Square, London, SW1V",SW1V,4.0,51.4906128,-0.1408198,"Warwick Square, Pimlico, London SW1, UK"
16953,4250000.0,4 bedroom terraced house for sale,"Glazbury Road, London W14",W14,4.0,51.4917216,-0.2111136,"Glazbury Rd, London W14, UK"
16954,4250000.0,4 bedroom maisonette for sale,"Warrington Crescent, Little Venice, W9",W9,4.0,51.5254527,-0.1841485,"Warrington Cres, London W9, UK"
16955,4250000.0,2 bedroom apartment for sale,"Basil Street, SW3",SW3,2.0,51.4998761,-0.1614408,"Basil St, London SW3, UK"
16956,4250000.0,5 bedroom terraced house for sale,"Lamont Road, London, SW10",SW10,5.0,51.4830689,-0.1790495,"Lamont Rd, London SW10, UK"
16957,4250000.0,4 bedroom terraced house for sale,"Heath Street, Hampstead, London, NW3",NW3,4.0,51.5585768,-0.1786443,"Heath St, London NW3, UK"
16958,4250000.0,4 bedroom terraced house for sale,"Meard Street, Soho, W1F",W1F,4.0,51.5132787,-0.1330198,"Meard St, London W1F, UK"
16959,4250000.0,3 bedroom terraced house for sale,"Stanhope Mews East, London, SW7",SW7,3.0,51.4943508,-0.1794977,"Stanhope Mews E, South Kensington, London SW7, UK"
16960,4250000.0,3 bedroom terraced house for sale,"Montpelier Mews, SW7",SW7,3.0,51.4994636,-0.1654527,"Montpelier Mews, London SW7, UK"
16961,4250000.0,1 bedroom flat for sale,"Empire House, Thurloe Place, London, SW7",SW7,1.0,51.496121,-0.1695825,"Empire House, South Kensington, London SW7, UK"
16962,4250000.0,5 bedroom terraced house for sale,"Sydney Street, London, SW3",SW3,5.0,51.489296,-0.1699917,"Sydney St, London SW3, UK"
16963,4250000.0,3 bedroom terraced house for sale,"Clay Street, Marylebone, London, W1U",W1U,3.0,51.5151253,-0.1504998,"11 St Christopher's Pl, London W1U 1NG, UK"
16964,4250000.0,6 bedroom town house for sale,"The Terrace, Barnes, SW13",SW13,6.0,51.4723374,-0.2530325,"The Terrace, London SW13, UK"
16965,4250000.0,4 bedroom house for sale,"St John's Road, Wimbledon, SW19",SW19,4.0,51.4200812,-0.2171632,"St John's Rd, London SW19, UK"
16966,4250000.0,5 bedroom terraced house for sale,"Moore Park Road, Moore Park Estate, London, SW6",SW6,5.0,51.4790012,-0.1922665,"Moore Park Rd, London SW6, UK"
16967,4250000.0,6 bedroom end of terrace house for sale,"St Katharines Way, St Katharine Docks, London, E1W",E1W,6.0,51.5064168,-0.0718167,"50 St Katharine's Way, London E1W 1LA, UK"
16968,4250000.0,6 bedroom semi-detached house for sale,"Lonsdale Road, Barnes, London, SW13",SW13,6.0,51.4807913,-0.2473409,"Lonsdale Rd, London SW13, UK"
16969,4250000.0,3 bedroom flat for sale,"Campden Hill Gate, Duchess of Bedfords Walk, London, W8",W8,3.0,51.5028065,-0.1999676,"Campden Hill Gate, Duchess of Bedford's Walk, London W8 7QH, UK"
16970,4250000.0,5 bedroom flat for sale,"Aldersgate Street, Islington, London, EC1A",EC1A,5.0,51.5191902,-0.0971308,"Aldersgate St, London EC1A, UK"
16971,4250000.0,5 bedroom house for sale,"Lamont Road, Chelsea, London, SW10",SW10,5.0,51.4830689,-0.1790495,"Lamont Rd, London SW10, UK"
16972,4250000.0,6 bedroom detached house for sale,"Castelnau, Barnes, London, SW13",SW13,6.0,51.4811894,-0.2366967,"Castelnau, London SW13, UK"
16974,4250000.0,8 bedroom penthouse for sale,EC2A,EC2A,8.0,51.52417939999999,-0.0807383,"London EC2A, UK"
16975,4250000.0,4 bedroom mews house for sale,"Clay Street, Marylebone, London, W1U",W1U,4.0,51.5151253,-0.1504998,"11 St Christopher's Pl, London W1U 1NG, UK"
16976,4250000.0,3 bedroom apartment for sale,"New Cavendish Street, Fitzrovia, London, W1W",W1W,3.0,51.520228,-0.1420763,"New Cavendish St, London W1W, UK"
16977,4250000.0,4 bedroom terraced house for sale,"Meard Street, Soho, London, W1F",W1F,4.0,51.5132787,-0.1330198,"Meard St, London W1F, UK"
16978,4250000.0,5 bedroom apartment for sale,"Lancaster Gate, London, W2",W2,5.0,51.5115786,-0.1802482,"Lancaster Gate, London W2, UK"
16979,4250000.0,2 bedroom apartment for sale,"Basil Street, SW3",SW3,2.0,51.4998761,-0.1614408,"Basil St, London SW3, UK"
16980,4250000.0,4 bedroom terraced house for sale,"Devonia Road, Angel, London, N1",N1,4.0,51.5347942,-0.1004622,"Devonia Rd, London N1, UK"
16981,4250000.0,4 bedroom house for sale,"Gloucester Road, London, SW7",SW7,4.0,51.4953556,-0.1829631,"Gloucester Rd, South Kensington, London SW7, UK"
16982,4250000.0,5 bedroom house for sale,"Queens Gate Mews, South Kensington, SW7",SW7,5.0,51.4991737,-0.1831912,"Queen's Gate Mews, South Kensington, London SW7, UK"
16983,4250000.0,4 bedroom flat for sale,"Brompton Road, South Kensington, London, SW3",SW3,4.0,51.4985383,-0.1656577,"Brompton Rd, London SW3, UK"
16984,4250000.0,2 bedroom apartment for sale,"Curzon Square, London, W1J",W1J,2.0,51.5067163,-0.1478371,"Curzon St, London W1J, UK"
16985,4250000.0,4 bedroom semi-detached house for sale,"Elystan Place, Chelsea, London, SW3",SW3,4.0,51.4907242,-0.1643484,"Elystan Pl, London SW3, UK"
16986,4250000.0,2 bedroom apartment for sale,"New Hereford House, 129 Park Street, Mayfair, London, W1K",W1K,2.0,51.5134082,-0.1559891,"New Hereford House, 121 Park St, London W1K 7JA, UK"
16987,4250000.0,3 bedroom apartment for sale,"The Lancasters, Lancaster Gate, London, W2",W2,3.0,51.5115786,-0.1802482,"Lancaster Gate, London W2, UK"
16988,4250000.0,3 bedroom end of terrace house for sale,"Clareville Street, London, SW7",SW7,3.0,51.4926941,-0.1795068,"Clareville St, South Kensington, London SW7, UK"
16989,4250000.0,4 bedroom terraced house for sale,"Eaton Place, London, SW1X",SW1X,4.0,51.4967516,-0.1532464,"Eaton Pl, London SW1, UK"
16990,4230000.0,2 bedroom flat for sale,"Elie Saab Residences, Bayswater, London, W2",W2,2.0,51.5135456,-0.1865659,"Bayswater, London, UK"
16991,4200000.0,3 bedroom flat for sale,"The Corniche, 24 Albert Embankment, London, SE1",SE1,3.0,51.4899439,-0.1227787,"24 Albert Embankment, London SE1 7AP, UK"
16992,4200000.0,3 bedroom flat for sale,"Goldhurst House, London, W6",W6,3.0,51.4868301,-0.2262442,"Goldhurst House, Parr's Wy., London W6 9AN, UK"
16993,4200000.0,3 bedroom apartment for sale,"Fitzjohns Avenue,London,NW3",NW3,3.0,51.5503283,-0.1758739,"Fitzjohn's Ave, London NW3, UK"
16994,4200000.0,6 bedroom end of terrace house for sale,"St. Marys Terrace, Little Venice, London, W2",W2,6.0,51.5210451,-0.1773309,"St Mary's Terrace, London W2, UK"
16995,4200000.0,3 bedroom apartment for sale,"Goldhurst House, Parr's Way, Fulham Reach, W6",W6,3.0,51.4868301,-0.2262442,"Goldhurst House, Parr's Wy., London W6 9AN, UK"
16996,4200000.0,3 bedroom apartment for sale,"King's Road Park, King's Road, London, SW6",SW6,3.0,51.47733580000001,-0.1878542,"Imperial Rd, London SW6 2AD, UK"
16997,4200000.0,4 bedroom apartment for sale,"Goldhurst House, Goldhurst House Parr's Way, Hammersmith, W6",W6,4.0,51.4868301,-0.2262442,"Goldhurst House, Parr's Wy., London W6 9AN, UK"
16998,4150000.0,3 bedroom apartment for sale,"Horseferry Road,London,SW1P 2DX",SW1P,3.0,51.495433,-0.133019,"Horseferry Rd, London SW1P 2DX, UK"
16999,4150000.0,4 bedroom flat for sale,"Hirst Court, Grosvenor Waterside, 20 Gatliff Road, London, SW1W",SW1W,4.0,51.4870663,-0.1497938,"Hirst Court, 20 Gatliff Rd, London SW1W 8QD, UK"
17000,4150000.0,5 bedroom terraced house for sale,"Colebrooke Row, Islington, London, N1",N1,5.0,51.5340468,-0.1025686,"Colebrooke Row, London N1, UK"
17001,3250000.0,4 bedroom apartment for sale,"Grove Court, Grove End Road, St Johns Wood, London, NW8",NW8,4.0,51.53083789999999,-0.1756862,"Grove Court, 24 Grove End Rd, London NW8 9EP, UK"
17002,4150000.0,5 bedroom terraced house for sale,"Park Road, Regent's Park, London, NW1",NW1,5.0,51.5257945,-0.1613676,"Park Rd, London, UK"
17003,4150000.0,3 bedroom apartment for sale,"The Cadogan, The Westin Residences, London, EC4V",EC4V,3.0,51.4969698,-0.1592796,"75 Sloane St, London SW1X 9SG, UK"
17004,4150000.0,5 bedroom terraced house for sale,"Park Road, Regents Park, London, NW1",NW1,5.0,51.5257945,-0.1613676,"Park Rd, London, UK"
17005,4150000.0,3 bedroom apartment for sale,"Parr's Way, Fulham Reach, Hammersmith, London, W6",W6,3.0,51.4874406,-0.226434,"Distillery Wharf, Parr's Wy., London W6 9RU, UK"
17006,4148000.0,3 bedroom apartment for sale,"Elie Saab Residences, Hyde Park, London, W2",W2,3.0,51.5072682,-0.1657303,"Hyde Park, London, UK"
17007,4148000.0,3 bedroom flat for sale,"Elie Saab Residences, Bayswater, London, W2",W2,3.0,51.5135456,-0.1865659,"Bayswater, London, UK"
17008,4135000.0,2 bedroom apartment for sale,"Cleveland Street, Fitzrovia, London, W1T",W1T,2.0,51.521257,-0.1396316,"Cleveland St, London W1T, UK"
17009,4135000.0,2 bedroom penthouse for sale,"101 On Cleveland, Fitzrovia, W1T",W1T,2.0,51.5214844,-0.140077,"87 - 125 Cleveland St, London W1T 6PJ, UK"
17010,4100000.0,3 bedroom apartment for sale,"Southbank Place, One Casson Square, Southbank, SE1",SE1,3.0,51.5040339,-0.1154252,"The Shell Centre, 4 York Rd, London SE1 7NW, UK"
17011,4100000.0,2 bedroom flat for sale,"Burlington Gate, 25 Cork Street, London, W1S",W1S,2.0,51.5103533,-0.1413337,"25 Cork St, London W1S 3NB, UK"
17012,4100000.0,3 bedroom flat for sale,Radnor Terrace London W14,W14,3.0,51.4958187,-0.2052095,"Radnor Terrace, London W14, UK"
17013,4100000.0,3 bedroom apartment for sale,"Belvedere Gardens, Southbank Place, Belvedere Road, London, SE1",SE1,3.0,51.5033494,-0.1170747,"5 Belvedere Rd, London SE1 7AF, UK"
17014,4100000.0,3 bedroom apartment for sale,"Southbank Place, One Casson Square, Southbank, SE1",SE1,3.0,51.5040339,-0.1154252,"The Shell Centre, 4 York Rd, London SE1 7NW, UK"
17015,4100000.0,2 bedroom apartment for sale,"Cork Street, Mayfair, London, W1S",W1S,2.0,51.5103269,-0.1414681,"Cork St, London W1S, UK"
17016,4100000.0,4 bedroom terraced house for sale,"Walton Street, SW3",SW3,4.0,51.4958228,-0.1652466,"Walton St, London SW3, UK"
17017,4100000.0,3 bedroom apartment for sale,"Casson Square, Southbank Place, London, SE1",SE1,3.0,51.5042505,-0.1153239,"Casson Sq, London SE1, UK"
17018,4070000.0,3 bedroom apartment for sale,"King's Road Park, King's Road, SW6",SW6,3.0,51.47733580000001,-0.1878542,"Imperial Rd, London SW6 2AD, UK"
17019,4050000.0,3 bedroom apartment for sale,"Portman Mansions, Chiltern Street, London, W1U",W1U,3.0,51.5217868,-0.1565916,"Portman Mansions, Chiltern St, London W1U 6NS, UK"
17020,4000000.0,4 bedroom semi-detached house for sale,"Hurlingham Gardens, London, SW6",SW6,4.0,51.468176,-0.2066368,"Hurlingham Gardens, London SW6, UK"
17021,3750000.0,4 bedroom mews house for sale,"Bathurst Mews, London, W2",W2,4.0,51.5136969,-0.1740329,"Bathurst Mews, Tyburnia, London W2, UK"
17022,4000000.0,3 bedroom apartment for sale,"Palace Gate,  Kensington, W8",W8,3.0,51.500631,-0.1840184,"Palace Gate, South Kensington, London W8, UK"
17023,4000000.0,5 bedroom flat for sale,"Narrow Street, London E14",E14,5.0,51.5094338,-0.0358249,"Narrow St, London E14, UK"
17024,4000000.0,5 bedroom apartment for sale,"London Wharf, E14",E14,5.0,51.5054306,-0.0235333,"Canary Wharf, London E14, UK"
17025,4000000.0,2 bedroom penthouse for sale,"Basil Street, Knightsbridge, SW3",SW3,2.0,51.4998761,-0.1614408,"Basil St, London SW3, UK"
17026,4000000.0,4 bedroom terraced house for sale,"Formosa Street, Little Venice, London, W9",W9,4.0,51.5239316,-0.1861572,"Formosa St, London, UK"
17027,4000000.0,2 bedroom apartment for sale,"Kingston House South, Knightsbridge SW7",SW7,2.0,51.5003469,-0.1714925,"Kingston House South, Ennismore Gardens, London SW7 1NF, UK"
17028,4000000.0,4 bedroom terraced house for sale,"Norfolk Crescent, London, W2.",W2,4.0,51.5164377,-0.1674975,"Norfolk Cres, Tyburnia, London W2, UK"
17029,4000000.0,6 bedroom detached house for sale,"Grange Avenue, Totteridge, London, N20",N20,6.0,51.635965,-0.20832,"Grange Ave, London N20, UK"
17030,4000000.0,5 bedroom terraced house for sale,King William Walk London SE10,SE10,5.0,51.4809629,-0.0079176,"King William Walk, London SE10, UK"
17031,4000000.0,5 bedroom semi-detached house for sale,"Circus Road, London, NW8",NW8,5.0,51.5324366,-0.1742395,"Circus Rd, London NW8, UK"
17032,4000000.0,3 bedroom flat for sale,Warwick Lane London W14,W14,3.0,51.4949532,-0.2044437,"Warwick Ln, London W14, UK"
17033,4000000.0,2 bedroom apartment for sale,"Kingston House South, Ennismore Gardens SW7",SW7,2.0,51.5003469,-0.1714925,"Kingston House South, Ennismore Gardens, London SW7 1NF, UK"
17034,4000000.0,4 bedroom semi-detached house for sale,"Hurlingham Gardens, Hurlingham, Fulham, SW6",SW6,4.0,51.468176,-0.2066368,"Hurlingham Gardens, London SW6, UK"
17035,4000000.0,6 bedroom detached house for sale,"Cholmeley Park, Highgate, N6",N6,6.0,51.5727629,-0.1432194,"Cholmeley Park, London N6, UK"
17036,4000000.0,2 bedroom flat for sale,"Ennismore Gardens, Knightsbridge, London, SW7",SW7,2.0,51.500161,-0.1705473,"Ennismore Gardens, London SW7, UK"
17037,4000000.0,5 bedroom house for sale,"Lancaster Road, London, W11",W11,5.0,51.5168238,-0.2097806,"Lancaster Rd, London W11, UK"
17038,4000000.0,6 bedroom detached house for sale,"Ullswater Close, Kingston, London, SW15",SW15,6.0,51.4312122,-0.2641657,"Ullswater Cl, London SW15, UK"
17039,4000000.0,8 bedroom house for sale,"Redfield Lane, London, SW5",SW5,8.0,51.4941282,-0.193491,"Redfield Ln, London SW5, UK"
17040,4000000.0,5 bedroom apartment for sale,"Barkston Gardens, London, SW5",SW5,5.0,51.4920169,-0.1904211,"Barkston Gardens, London SW5, UK"
